playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Josh Johnson,MIA,191.1,3.81,1.28,165,8
Ricky Nolasco,MIA,191.0,4.48,1.37,125,12
Mark Buehrle,MIA,202.1,3.74,1.17,125,13
Carlos Zambrano,MIA,132.1,4.49,1.50,95,7
Nathan Eovaldi,MIA,119.1,4.30,1.51,78,4
Steve Cishek,MIA,63.2,2.69,1.30,68,5
Heath Bell,MIA,63.2,5.09,1.55,59,4
Chad Gaudin,MIA,69.1,4.54,1.41,57,4
Mike Dunn,MIA,44.0,4.91,1.77,47,0
Ryan Webb,MIA,60.1,4.03,1.52,44,4
