playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Caleb Smith,MIA,153.1,4.52,1.23,168,10
Sandy Alcantara,MIA,197.1,3.88,1.32,151,6
Pablo López,MIA,111.1,5.09,1.24,95,5
Ryne Stanek,MIA,77.0,3.97,1.30,89,0
Elieser Hernández,MIA,82.1,5.03,1.24,85,3
Jordan Yamamoto,MIA,78.2,4.46,1.14,82,4
Wei-Yin Chen,MIA,68.1,6.59,1.54,63,0
José Ureña,MIA,84.2,5.21,1.48,62,4
Adam Conley,MIA,60.2,6.53,1.73,53,2
Tyler Kinley,MIA,49.1,3.65,1.60,46,3
