playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Scott Kazmir,TB,152.1,3.49,1.27,166,12
James Shields,TB,215.0,3.56,1.15,160,14
Matt Garza,TB,184.2,3.70,1.24,128,11
Andy Sonnanstine,TB,193.1,4.38,1.29,124,13
Edwin Jackson,TB,183.1,4.42,1.51,108,14
J.P. Howell,TB,89.1,2.22,1.13,92,6
Grant Balfour,TB,58.1,1.54,0.89,82,6
Dan Wheeler,TB,66.1,3.12,0.99,53,5
Jason Hammel,TB,78.1,4.60,1.51,44,4
Trever Miller,TB,43.1,4.15,1.36,44,2
