playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Kenta Maeda,LAD,175.2,3.48,1.14,179,16
Clayton Kershaw,LAD,149.0,1.69,0.72,172,12
Scott Kazmir,LAD,136.1,4.56,1.36,134,10
Rich Hill,LAD,110.1,2.12,1.00,129,12
Kenley Jansen,LAD,68.2,1.83,0.67,104,3
Bud Norris,LAD,113.0,5.10,1.46,102,6
Julio Urías,LAD,77.0,3.39,1.45,84,5
Pedro Báez,LAD,74.0,3.04,1.00,83,3
Joe Blanton,LAD,80.0,2.48,1.01,80,7
Ross Stripling,LAD,100.0,3.96,1.26,74,5
