playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Marcus Stroman,NYM,179.0,3.02,1.15,158,10
Rich Hill,NYM,158.2,3.86,1.21,150,7
Jacob deGrom,NYM,92.0,1.08,0.55,146,7
Taijuan Walker,NYM,159.0,4.47,1.18,146,7
Tylor Megill,NYM,89.2,4.52,1.28,99,4
Trevor Williams,NYM,91.0,4.35,1.49,90,4
Edwin Díaz,NYM,62.2,3.45,1.05,89,5
Heath Hembree,NYM,58.0,5.59,1.19,83,2
Trevor May,NYM,62.2,3.59,1.26,83,7
Miguel Castro,NYM,70.1,3.45,1.29,77,3
